periodo_denuncia;anio_denuncia;fecha_descarga;distrito_fiscal;especialidad;tipo_caso;generico;subgenerico;articulo;des_articulo;cantidad;ubigeo_pjfs;dpto_pjfs;prov_pjfs;dist_pjfs;fecha_corte
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279;Fabricación  suministro o tenencia de materiales peligrosos;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;273-A;Producción de peligro en el servicio público de transporte de pasajeros;586;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;273-A;Producción de peligro en el servicio público de transporte de pasajeros;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;274-A;Manipulación en estado de ebriedad o drogadicción;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279-A;Producción  desarrollo y comercialización ilegal de armas químicas;54;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279-A;Producción  desarrollo y comercialización ilegal de armas químicas;2;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279-B;Sustracción o arrebato de armas de fuego;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279-F;Uso de armas en estado de ebriedad o drogadicción;3;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279-G;Fabricación  comercialización  uso o porte de armas;52;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA SEGURIDAD PUBLICA;DELITO DE PELIGRO COMUN;279-G;Fabricación  comercialización  uso o porte de armas;4;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA TRANQUILIDAD PUBLICA;DELITOS CONTRA LA PAZ PUBLICA;315;Disturbios;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA TRANQUILIDAD PUBLICA;DELITOS CONTRA LA PAZ PUBLICA;317;Organización Criminal;24;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA TRANQUILIDAD PUBLICA;DELITOS CONTRA LA PAZ PUBLICA;317-B;Banda Criminal;2;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA TRANQUILIDAD PUBLICA;DELITOS CONTRA LA PAZ PUBLICA;317-B;Banda Criminal;2;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;114;Autoaborto;3;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;116;Aborto sin consentimiento;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;127;Omisión de auxilio o aviso a la autoridad;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;106;Homicidio Simple;121;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;107;Parricidio;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108;Homicidio calificado;38;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108;Homicidio calificado;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;111;Homicidio Culposo;30;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;112;Homicidio piadoso;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;113;Instigación o ayuda al suicidio;4;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-B;Feminicidio;4;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-C;Sicariato;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-C;Sicariato;3;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-D;La conspiración y el ofrecimiento para el delito de sicariato;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121;Lesiones graves;24;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122;Lesiones leves;29;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122;Lesiones leves;8;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;123;Lesiones preterintencionales con resultado fortuito;5;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;124;Lesiones Culposas;132;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121-B;Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar;3;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122-B;Agresiones en contra de las mujeres o integrantes del grupo familiar;472;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122-B;Agresiones en contra de las mujeres o integrantes del grupo familiar;77;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;359;Atentados contra el derecho de sufragio;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;222;Fabricación o uso no autorizado de patente;104;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;222-A;Penalización de la clonación o adulteración de terminales de telecomunicaciones;11;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;D.LEG 813. LEY PENAL TRIBUTARIA;DEFRAUDACION TRIBUTARIA;5-C;Defraudación tributaria (D.L. 813);1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;1;Actos de conversión y transferencia;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;2;Actos de ocultamiento y tenencia;2;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;4;Circunstancias agravantes y atenuantes;4;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);1;Contrabando.;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);2;Modalidades de contrabando;3;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);RECEPTACIÓN ADUANERA;6;Receptación aduanera;4;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308;Tráfico ilegal de especies de flora y fauna silvestre;7;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;311;Utilización indebida de tierras agrícolas;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;312;Autorización de actividad contraria a los planes o usos previstos por la ley;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;313;Alteración del ambiente o paisaje;16;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-A;Tráfico ilegal de especies acuáticas de la flora y fauna silvestre;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-C;Depredación de flora y fauna silvestre;2;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310-A;Tráfico ilegal de productos forestales maderables;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310-C;Formas agravadas (Art. 310  310-A  310-B);1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;304;Contaminación del ambiente;32;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;305;Formas agravadas;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;306;Incumplimiento de las normas relativas al manejo de residuos sólidos;7;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307;Tráfico ilegal de residuos peligrosos;4;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307-A;Delito de minería ilegal;18;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307-E;Tráfico ilícito de insumos químicos y maquinarias destinados a minería ilegal;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;DELITOS AMBIENTALES;RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA;314;Responsabilidad de funcionario público por otorgamiento ilegal de derechos;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA EL PATRIMONIO;8;Fraude informático;3;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA EL PATRIMONIO;8;Fraude informático;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA FE PUBLICA;9;Suplantación de identidad;5;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA FE PUBLICA;9;Suplantación de identidad;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DISPOSICIONES COMUNES;10;Abuso de mecanismos y dispositivos informáticos;1;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;LEY Nº 30096  LEY DE DELITOS INFORMATICOS (Sin especificar delito subgenérico);S/Art;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;2;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NOROESTE;PENAL;DENUNCIA;NO TIPIFICADOS;NO TIPIFICADOS;S/N;NO TIPIFICADOS;20811;70106;CALLAO;CALLAO;VENTANILLA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ESTADO Y LA DEFENSA NACIONAL;ATENTADOS CONTRA SEGURIDAD NACIONAL Y TRAICIÓN A LA PATRIA;325;Atentado contra la integridad nacional;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ESTADO Y LA DEFENSA NACIONAL;CONTRA SIMBOLOS Y VALORES DE LA PATRIA;345;Actos de menosprecio contra los símbolos  próceres o héroes patrios;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;130;Injuria;6;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;131;Calumnia;25;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;132;Difamación;34;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;S/Art;INJURIA  CALUMNIA Y DIFAMACIÓN;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;ACAPARAMIENTO  ESPECULACION  ADULTERACION;234;Especulación;2;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;ACAPARAMIENTO  ESPECULACION  ADULTERACION;235;Adulteración;6;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;DE OTROS DELITOS ECONOMICOS;243-A;Funcionamiento ilegal de casinos de juego;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;DESEMPEÑO DE ACTIVIDADES NO AUTORIZADAS;243-C;Funcionamiento ilegal de juegos de casino y máquinas tragamonedas;2;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;CONTRA EL ORDEN FINANCIERO Y MONETARIO (Sin especificar delito subgenérico);S/Art;CONTRA EL ORDEN FINANCIERO Y MONETARIO;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS FINANCIEROS;251-A;Uso indebido de información privilegiada-Formas agravadas;2;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;252;Fabricación y falsificación de moneda de curso legal;8;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;253;Alteración de la moneda de curso legal;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;254;Tráfico de moneda falsa;18;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;255;Fabricación o introducción en el territorio de la República de instrumentos destinados a la falsificación de billetes o monedas;3;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;258;Emisión ilegal de billetes y otros;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;257-A;Formas agravadas;2;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;S/Art;DELITOS MONETARIOS;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ABIGEATO;189-A;Hurto de ganado;20;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ABIGEATO;189-B;Hurto de uso de ganado;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ABIGEATO;189-C;Robo de ganado ;1;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;190;Apropiación ilícita común;613;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;191;Sustracción de bien propio;5;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;LIMA NORTE;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;192;Apropiación irregular;17;150112;LIMA;LIMA;INDEPENDENCIA;15/06/2023
